//t, Inflow, WAS_Flow, RAS_Flow, Temp, R1_VSS_Inflow_Concentration, R1_sCOD_Inflow_Concentration, R1_NH3_Inflow_Concentration, R1_NO3_Inflow_Concentration, R5_MeOH_Inflow, Stl_t_TKN_Concentration
444.3,120336.1,651.7758,103299.4,-6.995058,2.543882,16.35301,11.05962,1.393588,5123999,0.4366225
444.4,121227.9,652.9311,104589.2,-7,2.266787,15.76868,10.70276,1.30937,5081769,0.437536
444.5,124504.5,688.3189,105593.9,-7,2.038748,14.43303,10.35364,1.266932,5042457,0.4372666
444.6,121921.1,653.3556,105340.9,-7,2.645363,17.01012,10.99367,1.36652,5098385,0.4368296
444.7,131292.7,648.7705,107148.4,-6.988522,4.28424,21.32831,11.89723,1.494874,5263199,0.4382227
444.8,128179.7,572.1741,106348.7,-6.721455,6.280295,22.17575,12.27924,1.5,5365603,0.4382656
444.9,129891.4,554.6574,106801.3,-6.955816,6.031601,22.03225,12.15042,1.5,5305606,0.4389747
445,130423,532.6822,107069.1,-6.173179,5.596558,21.91075,12.10027,1.5,5271663,0.4354808
445.1,130488.5,516.4846,107121.3,-6.125881,4.55531,21.60199,11.92937,1.5,5220956,0.4329085
445.2,124107.2,468.0584,106101.3,-6.004966,6.328872,22.19719,12.1465,1.5,5273285,0.4304964
445.3,116692.3,450.9486,102755.9,-6,6.592725,22.77956,12.31156,1.503807,5299605,0.4294704
445.4,117166.1,407.4078,102932.7,-5.999473,7.222165,24.724,12.72165,1.592386,5468531,0.4300829
445.5,110165.1,420.8163,98868.09,-5.987205,6.820044,24.00987,12.39657,1.507171,5372377,0.4299876
445.6,103896.3,440.4282,97207,-5.999473,7.34329,25.11399,12.86568,1.581651,5467200,0.4305724
445.7,110048.6,476.5749,99633.64,-5.984562,6.764902,23.61534,12.32179,1.503365,5320677,0.4309303
445.8,111789.5,473.4812,100570.7,-5.587268,6.592881,22.66444,12.25538,1.496193,5264688,0.4294043
445.9,113502.1,485.9163,102281.2,-5.036929,6.20527,22.00401,12.02099,1.40374,5192651,0.4270585
446,115623.8,520.397,104559.1,-5.347003,4.376321,21.37654,11.49778,1.394576,5125589,0.4266001
446.1,117422.6,479.9065,105522,-5.014299,4.119156,20.81335,11.28064,1.305377,5089831,0.4257119
446.2,117336.1,482.5572,105549.7,-5,4.422888,21.49534,11.45546,1.343524,5110165,0.4246336
446.3,112173.3,456.7133,102566.4,-5,5.679741,21.86949,11.81667,1.39783,5128775,0.4238814
