//t, Inflow, WAS_Flow, RAS_Flow, Temp, R1_VSS_Inflow_Concentration, R1_sCOD_Inflow_Concentration, R1_NH3_Inflow_Concentration, R1_NO3_Inflow_Concentration, R5_MeOH_Inflow, Stl_t_S_NO_Concentration, Stl_t_S_NH3_Concentration, 
623.9,156365.4,656.8142,106750.2,-3.785998,11.68024,26.99467,14.22711,0.9482869,8663461,11.47271,0.5485645,
624,158654.7,668.5379,106407.3,-3.428004,11.68486,26.72686,14.21302,0.9806525,8627771,11.53975,0.5142946,
624.1,157954,658.7841,105737.3,-3.571996,11.73358,26.68957,14.24449,1,8574714,11.41489,0.6238253,
624.2,157060.8,662.1801,105981,-3.214002,12.04872,27.11517,14.4092,1.0214,8514885,11.42288,0.785488,
624.3,159329.5,702.4304,107237.6,-3,12.46768,27.87539,14.59684,1.07634,8513494,11.55618,0.9059318,
624.4,162553.6,749.649,108190.7,-3,12.39951,27.62509,14.6012,1.07256,8549917,11.71309,0.98741,
624.5,163762.4,766.6987,107277.2,-3.104206,12.12295,26.90715,14.53305,1.01914,8622283,11.76868,1.063287,
624.6,162878,758.5014,106232.1,-3.49253,11.74162,26.48277,14.39515,0.9829597,8599761,11.70169,1.199717,
624.7,161398.6,729.1895,106639.3,-4.104206,11.41568,26.29386,14.25861,0.9544536,8669647,11.58366,1.415532,
624.8,158500.6,668.5843,107389.4,-4.785998,11.81043,26.50599,14.45903,1.00436,8937969,11.46785,1.622058,
624.9,156103,641.4855,107832.9,-5,12.33869,27.10722,14.68297,1.07918,9076855,11.39561,1.683666,
625,157208.7,648.6951,108003,-5,12.25497,27.21699,14.66263,1.074569,9064329,11.47192,1.712164,
625.1,159452.3,670.8995,106654.1,-5,11.33008,26.50035,14.2644,0.994449,9119221,11.63593,1.71769,
625.2,161091.1,710.3709,105607.8,-5,10.54853,26.01596,13.9716,0.9222515,9079908,11.68153,1.650514,
625.3,162276.8,735.2962,105880.6,-5,9.85349,25.70808,13.7354,0.863206,9035809,11.55908,1.511928,
625.4,163698,754.1852,106139.2,-5,10.52237,26.11674,14.0428,0.9257472,9065994,11.37381,1.392064,
625.5,164370.6,762.5263,106799.1,-5,12.31561,27.36977,14.72861,1.0786,9061026,11.18742,1.302618,
625.6,166119.7,776.9724,106669.7,-4.889926,14.36496,30.38077,15.43686,1.2,9110548,11.11719,1.348121,
625.7,167163.5,786.0664,105523.4,-4.507419,16.13061,33.51515,15.91573,1.286263,9328567,11.25117,1.56895,
625.8,166100.4,772.6487,105739.1,-4.193439,16.99937,34.64235,16.19766,1.320913,9550025,11.42775,1.934017,
625.9,164288.2,756.1908,106844.6,-4.236179,16.29279,33.01002,16.11835,1.292142,9634380,11.55554,2.404294,
626,163745.7,748.4795,106322.2,-4.296248,14.81502,29.99532,15.77366,1.234471,9915725,11.67949,2.829077,
626.1,164683.5,755.2427,105525.1,-4.092979,13.60207,28.13141,15.39293,1.183329,9968106,11.82458,2.957774,
626.2,163106,732.1378,106113,-3.785998,11.85336,26.64473,14.73944,1.097572,9873775,11.936,2.741594,
626.3,160890.6,683.1583,106687.6,-3.428004,10.61723,26.10755,14.2643,1.01491,9871358,11.96279,2.353473,
626.4,160373.1,673.5021,107468.4,-3.571996,10.46139,25.88029,14.22283,0.9761715,9975740,11.93831,1.94757,
626.5,154574.3,626.0259,108047.2,-3.214002,9.446227,24.50785,13.8297,0.8843871,9874563,11.8961,1.48915,
626.6,143917.9,563.8285,106370.3,-3.214002,7.818931,22.42965,13.15487,0.7480946,9721146,11.82745,1.17258,
626.7,140069.8,542.5116,103880.8,-3.785998,7.404264,22.0661,12.9245,0.7213932,9392292,11.83954,0.9770815,
626.8,143999.8,562.5622,102015.5,-4,8.11915,23.01526,13.27076,0.8256252,9161060,11.90781,0.6682037,
626.9,148242.7,583.5542,100386.5,-4,8.312913,23.19153,13.36907,0.8423518,9101531,11.75605,0.3478587,
627,151947.3,600.6797,99592.56,-3.785998,8.42328,23.5182,13.39529,0.8558041,9194645,11.47887,0.1965457,
627.1,150353.3,592.9853,99292.21,-3.214002,8.219231,23.10381,13.31444,0.820426,9253204,11.26786,0.1646485,
627.2,156302.3,624.9934,99684.39,-3,8.081728,22.89978,13.27071,0.7848489,9267017,11.16624,0.197374,
627.3,160457.9,648.9273,98633.61,-3,7.63362,22.42437,13.00427,0.7120976,9253585,11.22471,0.2414114,
627.4,160096.5,650.8345,95393.65,-3,7.367878,22.24212,12.73791,0.6693005,9271750,11.07458,0.2464252,
627.5,159470.5,648.2253,93374.35,-3,8.751933,24.23159,13.37487,0.819107,9364827,10.85457,0.2694187,
627.6,156969.7,629.4963,91541.32,-3,9.903322,25.86412,13.93755,0.9245902,9658321,10.72826,0.289784,
627.7,152498.6,594.9563,93120.84,-3,10.27824,26.2,14.09588,0.9498367,9914878,10.86338,0.3993897,
627.8,154527.5,601.5419,96672.77,-3,11.66381,26.67095,14.58635,1.063785,9830589,11.20784,0.5625989,
627.9,158038.1,633.6355,98910.54,-3,12.96455,27.59127,15.03966,1.166374,9837785,11.36509,0.6323737,
628,161948.8,684.7415,99883.11,-3,12.54509,26.98807,14.98968,1.172189,9925246,11.73316,0.9588701,
628.1,156167,605.8093,98569.08,-3,13.64595,28.19163,15.29274,1.197513,9955638,11.97796,1.24214,
628.2,155530.6,602.5803,97479.33,-3,13.42093,27.94195,15.25655,1.195233,9747833,12.19521,1.338611,
628.3,152720.5,583.1501,98413.8,-3,12.8722,27.3759,15.13761,1.185693,9748764,12.38411,1.311989,
628.4,151791.8,578.0033,97943.27,-3,15.22194,31.85639,16.10088,1.285718,9479449,12.49771,1.16318,
628.5,154614.4,587.8421,97929.48,-2.843356,13.15213,27.7599,15.3245,1.215766,9371971,12.6556,1.154555,
628.6,156216.5,605.1455,98775.9,-2.052723,12.65034,26.77998,15.13929,1.2,9252163,12.75177,1.114511,
628.7,157625.4,615.2125,102058.1,-2.251545,12.83654,27.04016,15.26007,1.2,9158245,12.66589,0.9606209,
628.8,154198.1,585.802,103177.9,-2.038608,12.63923,26.74403,15.17693,1.2,9201108,12.56784,0.9204633,
628.9,145162.7,550.9735,105016.2,-2.011568,13.67235,27.65611,15.53581,1.209958,9227095,12.575,0.9374102,
629,141574.3,534.8471,104981.7,-2.08136,13.93613,28.17868,15.67627,1.273522,9121070,12.83892,0.8961364,
629.1,154461.8,583.1001,105555.6,-2.011704,13.89529,27.73684,15.67114,1.224313,9167932,13.24386,0.7437033,
629.2,158399.8,623.4541,106192.1,-2.332551,13.45651,27.22178,15.55244,1.20364,9056050,13.12672,0.6223941,
629.3,159165.8,636.3097,106093.5,-2.035094,12.67475,26.51496,15.35117,1.207251,9232650,12.76253,0.7490907,
629.4,159921.9,653.1269,103149.5,-2,14.11851,28.38274,15.83839,1.3,9383020,12.60616,0.9288676,
629.5,163682,718.7952,102429.8,-2,14.89689,29.38972,16.19084,1.375526,9573767,12.58718,1.097598,
629.6,163076,682.8308,105001.8,-2,14.35341,28.60296,15.96962,1.325873,9755032,12.57198,1.398806,
